speaker_id,utterance_id,transcript,natural_audio_path,synthetic_audio_path,natural_embedding_path,synthetic_embedding_path,dataset_split
p282,p282_048,"Charlie Gordon, leader of the council, dismissed the suggestion.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p282\p282_048_mic1.flac,D:\vocalis_3.0\data\synthetic\p282\p282_048_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p282\p282_048.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p282\p282_048.npy,train
p230,p230_001,Please call Stella.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_001_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_001_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_001.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_001.npy,train
p230,p230_002,Ask her to bring these things with her from the store.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_002_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_002_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_002.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_002.npy,train
p230,p230_003,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_003_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_003_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_003.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_003.npy,train
p230,p230_005,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_005_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_005_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_005.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_005.npy,train
p230,p230_006,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_006_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_006_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_006.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_006.npy,train
p230,p230_007,The rainbow is a division of white light into many beautiful colors.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_007_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_007_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_007.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_007.npy,train
p230,p230_008,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_008_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_008_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_008.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_008.npy,train
p230,p230_009,"There is , according to legend, a boiling pot of gold at one end.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_009_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_009_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_009.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_009.npy,train
p230,p230_010,"People look, but no one ever finds it.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_010_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_010_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_010.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_010.npy,train
p230,p230_012,Throughout the centuries people have explained the rainbow in various ways.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_012_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_012_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_012.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_012.npy,train
p230,p230_013,Some have accepted it as a miracle without physical explanation.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_013_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_013_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_013.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_013.npy,train
p230,p230_014,To the Hebrews it was a token that there would be no more universal floods.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_014_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_014_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_014.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_014.npy,train
p230,p230_016,The Norsemen considered the rainbow as a bridge over which the gods passed from the earth to their home in the sky.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_016_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_016_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_016.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_016.npy,train
p230,p230_017,Others have tried to explain the phenomenon physically.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_017_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_017_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_017.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_017.npy,train
p230,p230_018,Aristotle thought that the rainbow was caused by the reflection of the sun's rays by the rain.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_018_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_018_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_018.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_018.npy,train
p230,p230_019,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_019_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_019_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_019.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_019.npy,train
p230,p230_020,Many complicated ideas about the rainbow have been formed.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_020_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_020_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_020.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_020.npy,train
p230,p230_021,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_021_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_021_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_021.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_021.npy,train
p230,p230_023,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_023_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_023_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_023.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_023.npy,train
p230,p230_024,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_024_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_024_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_024.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_024.npy,train
p230,p230_025,It is on the internet.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_025_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_025_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_025.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_025.npy,train
p230,p230_026,Smoking is also very important.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_026_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_026_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_026.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_026.npy,train
p230,p230_027,He has the courage of the unaware.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_027_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_027_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_027.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_027.npy,train
p230,p230_028,Life was like a timetable.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_028_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_028_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_028.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_028.npy,train
p230,p230_029,"It shouldn't come as a surprise, but it does.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_029_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_029_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_029.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_029.npy,train
p230,p230_030,"Nonetheless, the overall picture is healthy.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_030_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_030_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_030.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_030.npy,train
p230,p230_031,I'm so happy that she did.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_031_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_031_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_031.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_031.npy,train
p230,p230_032,The wedding was in Edinburgh.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_032_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_032_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_032.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_032.npy,train
p230,p230_033,"Of course, on Tuesday, United were beaten despite this.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_033_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_033_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_033.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_033.npy,train
p230,p230_034,He really is a lovely man.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_034_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_034_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_034.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_034.npy,train
p230,p230_035,The staff are as good as any staff in the city.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_035_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_035_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_035.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_035.npy,train
p230,p230_036,This represents a tough game for us.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_036_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_036_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_036.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_036.npy,train
p230,p230_037,The boy is no longer with us.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_037_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_037_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_037.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_037.npy,train
p230,p230_038,They said she was stable.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_038_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_038_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_038.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_038.npy,train
p230,p230_039,This will save interest charges.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_039_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_039_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_039.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_039.npy,train
p230,p230_040,"Well, he is an artist.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_040_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_040_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_040.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_040.npy,train
p230,p230_041,He looks like an Afghan.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_041_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_041_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_041.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_041.npy,train
p230,p230_042,People want to see me on the screen.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_042_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_042_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_042.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_042.npy,train
p230,p230_043,The big problem is the lack of grass.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_043_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_043_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_043.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_043.npy,train
p230,p230_044,"That was the theory, anyway.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_044_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_044_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_044.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_044.npy,train
p230,p230_045,I was inspired by two things.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_045_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_045_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_045.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_045.npy,train
p230,p230_046,"If not, he should go home.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_046_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_046_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_046.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_046.npy,train
p230,p230_047,I must take a seat.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_047_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_047_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_047.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_047.npy,train
p230,p230_048,It was bound to happen.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_048_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_048_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_048.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_048.npy,train
p230,p230_049,We have to bring in new players.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p230\p230_049_mic1.flac,D:\vocalis_3.0\data\synthetic\p230\p230_049_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p230\p230_049.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p230\p230_049.npy,train
p295,p295_002,Ask her to bring these things with her from the store.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p295\p295_002_mic1.flac,D:\vocalis_3.0\data\synthetic\p295\p295_002_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p295\p295_002.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p295\p295_002.npy,train
p295,p295_003,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p295\p295_003_mic1.flac,D:\vocalis_3.0\data\synthetic\p295\p295_003_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p295\p295_003.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p295\p295_003.npy,train
p295,p295_004,We also need a small plastic snake and a big toy frog for the kids.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p295\p295_004_mic1.flac,D:\vocalis_3.0\data\synthetic\p295\p295_004_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p295\p295_004.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p295\p295_004.npy,train
p295,p295_005,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p295\p295_005_mic1.flac,D:\vocalis_3.0\data\synthetic\p295\p295_005_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p295\p295_005.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p295\p295_005.npy,train
p295,p295_006,"When the sunlight strikes raindrops in the air, they act as a prism and form a rainbow.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p295\p295_006_mic1.flac,D:\vocalis_3.0\data\synthetic\p295\p295_006_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p295\p295_006.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p295\p295_006.npy,train
p295,p295_007,The rainbow is a division of white light into many beautiful colors.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p295\p295_007_mic1.flac,D:\vocalis_3.0\data\synthetic\p295\p295_007_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p295\p295_007.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p295\p295_007.npy,train
p295,p295_008,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p295\p295_008_mic1.flac,D:\vocalis_3.0\data\synthetic\p295\p295_008_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p295\p295_008.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p295\p295_008.npy,train
p295,p295_009,"There is , according to legend, a boiling pot of gold at one end.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p295\p295_009_mic1.flac,D:\vocalis_3.0\data\synthetic\p295\p295_009_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p295\p295_009.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p295\p295_009.npy,train
p295,p295_010,"People look, but no one ever finds it.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p295\p295_010_mic1.flac,D:\vocalis_3.0\data\synthetic\p295\p295_010_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p295\p295_010.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p295\p295_010.npy,train
p295,p295_011,"When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p295\p295_011_mic1.flac,D:\vocalis_3.0\data\synthetic\p295\p295_011_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p295\p295_011.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p295\p295_011.npy,train
p295,p295_012,Throughout the centuries people have explained the rainbow in various ways.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p295\p295_012_mic1.flac,D:\vocalis_3.0\data\synthetic\p295\p295_012_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p295\p295_012.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p295\p295_012.npy,train
p295,p295_013,Some have accepted it as a miracle without physical explanation.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p295\p295_013_mic1.flac,D:\vocalis_3.0\data\synthetic\p295\p295_013_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p295\p295_013.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p295\p295_013.npy,train
p295,p295_014,To the Hebrews it was a token that there would be no more universal floods.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p295\p295_014_mic1.flac,D:\vocalis_3.0\data\synthetic\p295\p295_014_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p295\p295_014.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p295\p295_014.npy,train
p295,p295_015,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p295\p295_015_mic1.flac,D:\vocalis_3.0\data\synthetic\p295\p295_015_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p295\p295_015.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p295\p295_015.npy,train
